,date,Atlanta,Boston,Chicago,Detroit,Los Angeles,Miami,New York,Seattle
137,2015-05-18,1.2916666666666667,3.4166666666666665,5.041666666666667,4.083333333333333,0.5,3.9166666666666665,1.6666666666666667,1.0833333333333333
138,2015-05-19,1.9583333333333333,3.5,4.291666666666667,4.583333333333333,0.8333333333333334,3.2083333333333335,1.2916666666666667,1.0
139,2015-05-20,1.625,4.333333333333333,2.7916666666666665,3.3333333333333335,0.6666666666666666,2.7916666666666665,2.5416666666666665,0.7916666666666666
140,2015-05-21,3.125,2.7916666666666665,2.4166666666666665,2.1666666666666665,0.7916666666666666,2.4166666666666665,1.5416666666666667,1.25
141,2015-05-22,2.7916666666666665,2.3333333333333335,2.5,3.7916666666666665,1.0,1.75,2.0416666666666665,2.0416666666666665
142,2015-05-23,2.8333333333333335,5.583333333333333,2.2083333333333335,2.25,1.0,2.875,2.2083333333333335,2.8333333333333335
143,2015-05-24,3.4166666666666665,4.0,2.9583333333333335,2.2916666666666665,0.7083333333333334,5.541666666666667,2.125,1.125
144,2015-05-25,3.2083333333333335,3.0833333333333335,6.125,4.916666666666667,0.9166666666666666,5.958333333333333,2.4166666666666665,1.5833333333333333
145,2015-05-26,2.9166666666666665,4.375,5.416666666666667,4.75,0.625,5.666666666666667,3.375,1.0
146,2015-05-27,1.3333333333333333,4.458333333333333,4.958333333333333,5.375,0.625,5.208333333333333,3.7083333333333335,0.7083333333333334
147,2015-05-28,0.9583333333333334,4.083333333333333,1.5,2.0,0.375,5.375,2.25,0.375
148,2015-05-29,1.625,2.2916666666666665,3.0416666666666665,3.25,0.5,3.5833333333333335,1.25,0.6666666666666666
149,2015-05-30,1.8333333333333333,3.1666666666666665,4.375,4.041666666666667,0.4166666666666667,3.5416666666666665,2.625,1.7083333333333333
150,2015-05-31,1.8333333333333333,5.333333333333333,8.791666666666666,6.958333333333333,0.5,2.6666666666666665,3.625,0.9166666666666666
151,2015-06-01,1.0833333333333333,6.166666666666667,4.041666666666667,3.5416666666666665,0.6666666666666666,2.7916666666666665,4.916666666666667,1.3333333333333333
152,2015-06-02,0.875,5.75,1.75,2.0,0.7083333333333334,2.0,3.2916666666666665,2.7083333333333335
153,2015-06-03,1.1666666666666667,2.4166666666666665,1.9583333333333333,2.0833333333333335,0.6666666666666666,1.9166666666666667,2.25,2.25
154,2015-06-04,2.25,1.625,2.5,2.0416666666666665,0.8333333333333334,1.4583333333333333,2.125,0.5
155,2015-06-05,1.375,2.375,3.5416666666666665,2.0,0.4583333333333333,1.75,1.5833333333333333,1.4166666666666667
156,2015-06-06,1.125,2.5833333333333335,3.75,4.0,0.6666666666666666,2.4583333333333335,2.125,1.25
157,2015-06-07,1.3333333333333333,2.625,4.333333333333333,3.625,0.2916666666666667,1.875,2.375,1.1666666666666667
158,2015-06-08,2.5833333333333335,5.25,3.0833333333333335,4.041666666666667,0.3333333333333333,2.3333333333333335,4.083333333333333,1.25
159,2015-06-09,1.875,5.5,2.0,2.7083333333333335,0.6666666666666666,2.125,3.9583333333333335,1.2916666666666667
160,2015-06-10,1.0416666666666667,2.9583333333333335,4.583333333333333,4.583333333333333,0.625,2.5416666666666665,3.0,1.25
161,2015-06-11,1.2083333333333333,3.875,2.0,2.2916666666666665,0.875,3.25,2.6666666666666665,1.7916666666666667
162,2015-06-12,2.2083333333333335,1.9166666666666667,3.5,3.0,0.5,5.041666666666667,1.7083333333333333,1.6666666666666667
163,2015-06-13,1.375,2.5833333333333335,1.0416666666666667,2.125,0.625,5.666666666666667,2.3333333333333335,1.1666666666666667
164,2015-06-14,1.1666666666666667,2.4166666666666665,2.4166666666666665,2.0416666666666665,0.4583333333333333,5.5,1.2083333333333333,1.4583333333333333
165,2015-06-15,1.0833333333333333,3.8333333333333335,1.75,1.75,0.375,5.041666666666667,3.0,1.5
166,2015-06-16,1.0,1.375,2.2916666666666665,2.4583333333333335,0.5833333333333334,3.9166666666666665,2.4166666666666665,1.8333333333333333
167,2015-06-17,1.125,3.0833333333333335,1.7916666666666667,2.125,0.4166666666666667,3.125,3.625,1.2916666666666667
168,2015-06-18,1.0,3.2916666666666665,2.2916666666666665,2.0,0.4583333333333333,3.3333333333333335,2.375,1.25
169,2015-06-19,1.5416666666666667,3.2083333333333335,4.166666666666667,3.0833333333333335,0.5416666666666666,2.5416666666666665,1.9166666666666667,1.9166666666666667
170,2015-06-20,3.0,3.0,2.4166666666666665,2.0833333333333335,0.5,2.0416666666666665,2.5,1.2916666666666667
171,2015-06-21,2.5416666666666665,3.75,0.875,2.25,0.5,2.3333333333333335,2.75,2.0
172,2015-06-22,1.875,1.5,3.375,3.25,0.625,3.2916666666666665,2.5416666666666665,1.8333333333333333
173,2015-06-23,1.875,3.7916666666666665,3.3333333333333335,5.791666666666667,0.5,3.75,3.3333333333333335,1.3333333333333333
174,2015-06-24,2.0416666666666665,3.4166666666666665,0.9166666666666666,1.8333333333333333,0.6666666666666666,3.25,2.7083333333333335,0.75
175,2015-06-25,1.625,2.5416666666666665,3.9166666666666665,1.625,1.3333333333333333,3.3333333333333335,2.5,1.375
176,2015-06-26,2.2083333333333335,5.291666666666667,3.5833333333333335,2.6666666666666665,2.0,2.125,2.4166666666666665,3.3333333333333335
177,2015-06-27,2.8333333333333335,4.5,4.375,6.208333333333333,2.625,2.875,3.2083333333333335,2.875
178,2015-06-28,2.9583333333333335,5.458333333333333,2.7916666666666665,5.666666666666667,2.4166666666666665,2.5,3.8333333333333335,2.5
179,2015-06-29,2.0416666666666665,2.5,2.9166666666666665,2.625,1.9583333333333333,2.75,3.0416666666666665,1.9166666666666667
180,2015-06-30,3.0,3.7083333333333335,3.0,2.5,1.8333333333333333,2.75,2.7916666666666665,2.1666666666666665
181,2015-07-01,2.75,4.416666666666667,3.625,2.5,2.2916666666666665,2.7916666666666665,3.875,2.6666666666666665
182,2015-07-02,2.8333333333333335,3.6666666666666665,4.5,3.0416666666666665,2.2916666666666665,4.083333333333333,1.7916666666666667,2.25
183,2015-07-03,3.4166666666666665,2.5833333333333335,2.8333333333333335,2.2916666666666665,3.3333333333333335,3.5833333333333335,1.4583333333333333,2.0416666666666665
184,2015-07-04,3.0,4.25,1.8333333333333333,1.4583333333333333,2.4583333333333335,3.6666666666666665,2.5416666666666665,2.1666666666666665
185,2015-07-05,2.7083333333333335,2.8333333333333335,2.1666666666666665,1.375,2.3333333333333335,4.25,1.8333333333333333,2.125
186,2015-07-06,1.5833333333333333,3.5416666666666665,3.7916666666666665,1.9583333333333333,2.1666666666666665,3.625,2.4166666666666665,2.75
187,2015-07-07,1.875,3.7083333333333335,6.25,3.75,1.75,3.75,3.1666666666666665,2.2083333333333335
188,2015-07-08,2.1666666666666665,4.666666666666667,3.5416666666666665,2.4166666666666665,2.2916666666666665,4.125,2.9166666666666665,1.625
189,2015-07-09,2.0416666666666665,3.0,3.4166666666666665,1.9166666666666667,2.6666666666666665,4.583333333333333,1.3333333333333333,2.1666666666666665
190,2015-07-10,2.125,2.7083333333333335,1.9583333333333333,1.375,3.3333333333333335,4.041666666666667,3.3333333333333335,4.833333333333333
191,2015-07-11,2.0833333333333335,3.0,1.9166666666666667,1.75,2.875,3.7083333333333335,1.4583333333333333,4.125
192,2015-07-12,2.1666666666666665,4.75,2.75,1.4583333333333333,2.2083333333333335,2.7083333333333335,2.1666666666666665,3.625
