,date,Atlanta,Boston,Chicago,Detroit,Los Angeles,Miami,New York,Seattle
0,2015-01-01,308.0833333333333,247.375,250.08333333333334,240.66666666666666,98.125,109.33333333333333,249.33333333333334,59.791666666666664
1,2015-01-02,114.08333333333333,257.7083333333333,256.5416666666667,253.20833333333334,111.33333333333333,103.5,259.4583333333333,151.08333333333334
2,2015-01-03,119.625,215.29166666666666,167.20833333333334,145.95833333333334,107.45833333333333,119.625,140.95833333333334,197.91666666666666
3,2015-01-04,216.20833333333334,187.66666666666666,203.0,287.5,90.83333333333333,133.45833333333334,193.75,149.91666666666666
4,2015-01-05,325.8333333333333,264.4166666666667,286.0416666666667,283.5416666666667,33.375,81.41666666666667,266.0416666666667,212.625
5,2015-01-06,286.5416666666667,277.1666666666667,270.5416666666667,247.0,15.791666666666666,70.375,257.9583333333333,131.29166666666666
6,2015-01-07,323.3333333333333,270.2083333333333,307.6666666666667,303.3333333333333,33.125,278.2083333333333,265.1666666666667,145.20833333333334
7,2015-01-08,168.0,287.5,245.41666666666666,248.66666666666666,83.79166666666667,260.4166666666667,263.2916666666667,21.333333333333332
8,2015-01-09,247.79166666666666,236.75,282.4583333333333,252.79166666666666,107.16666666666667,173.95833333333334,230.58333333333334,75.70833333333333
9,2015-01-10,230.0,273.5,239.29166666666666,243.5,116.58333333333333,236.5,274.7916666666667,192.66666666666666
10,2015-01-11,87.33333333333333,249.29166666666666,210.20833333333334,213.625,49.375,77.79166666666667,234.25,184.20833333333334
11,2015-01-12,87.45833333333333,237.33333333333334,299.1666666666667,282.3333333333333,94.70833333333333,100.41666666666667,224.79166666666666,47.541666666666664
12,2015-01-13,176.16666666666666,241.70833333333334,118.91666666666667,149.45833333333334,66.16666666666667,70.83333333333333,164.66666666666666,53.791666666666664
13,2015-01-14,146.125,37.0,215.70833333333334,213.70833333333334,43.458333333333336,128.83333333333334,32.166666666666664,53.541666666666664
14,2015-01-15,266.2083333333333,314.375,224.41666666666666,216.54166666666666,63.958333333333336,152.75,280.125,116.08333333333333
15,2015-01-16,319.25,263.6666666666667,265.9166666666667,274.8333333333333,104.91666666666667,262.5,266.8333333333333,195.83333333333334
16,2015-01-17,228.66666666666666,295.6666666666667,184.0,148.25,99.625,126.16666666666667,280.7916666666667,107.125
17,2015-01-18,239.29166666666666,189.58333333333334,262.0833333333333,240.0,77.875,228.58333333333334,182.20833333333334,187.625
18,2015-01-19,254.29166666666666,242.75,211.875,301.0833333333333,112.58333333333333,129.33333333333334,276.5,219.91666666666666
19,2015-01-20,238.20833333333334,271.7916666666667,92.875,119.29166666666667,144.75,115.5,279.7083333333333,88.08333333333333
20,2015-01-21,294.625,228.875,119.54166666666667,78.33333333333333,147.0,158.125,163.70833333333334,30.208333333333332
21,2015-01-22,226.16666666666666,88.45833333333333,298.125,268.0416666666667,40.125,87.75,220.45833333333334,117.625
22,2015-01-23,69.04166666666667,284.75,236.79166666666666,220.29166666666666,77.875,122.58333333333333,275.4583333333333,176.79166666666666
23,2015-01-24,209.625,167.91666666666666,259.2916666666667,235.875,36.583333333333336,216.0,150.58333333333334,205.70833333333334
24,2015-01-25,238.16666666666666,287.5416666666667,107.66666666666667,117.20833333333333,48.75,331.6666666666667,285.625,200.45833333333334
25,2015-01-26,281.125,137.58333333333334,112.0,38.041666666666664,77.58333333333333,261.625,69.75,174.125
26,2015-01-27,302.25,81.20833333333333,91.16666666666667,61.833333333333336,111.83333333333333,307.375,199.66666666666666,192.16666666666666
27,2015-01-28,270.3333333333333,334.0833333333333,139.83333333333334,244.54166666666666,66.58333333333333,262.7083333333333,335.0833333333333,181.16666666666666
28,2015-01-29,178.875,292.75,239.25,194.41666666666666,21.0,30.583333333333332,243.70833333333334,24.916666666666668
29,2015-01-30,311.0416666666667,223.58333333333334,322.625,322.625,131.29166666666666,243.83333333333334,247.83333333333334,63.833333333333336
30,2015-01-31,216.16666666666666,319.125,241.20833333333334,209.625,123.625,100.875,318.5416666666667,62.25
31,2015-02-01,151.91666666666666,303.5416666666667,86.20833333333333,115.58333333333333,103.16666666666667,104.04166666666667,269.0,87.125
32,2015-02-02,267.8333333333333,121.41666666666667,182.95833333333334,153.41666666666666,114.08333333333333,188.95833333333334,145.91666666666666,167.75
33,2015-02-03,216.375,279.8333333333333,224.54166666666666,230.04166666666666,122.75,242.33333333333334,298.8333333333333,191.91666666666666
34,2015-02-04,161.75,226.41666666666666,288.2083333333333,248.875,132.20833333333334,90.08333333333333,214.625,94.54166666666667
35,2015-02-05,297.0833333333333,271.2083333333333,281.9166666666667,296.3333333333333,115.125,189.16666666666666,274.5,134.375
36,2015-02-06,197.70833333333334,300.0416666666667,219.95833333333334,241.16666666666666,152.0,167.95833333333334,288.375,183.875
37,2015-02-07,210.04166666666666,255.04166666666666,196.125,211.75,138.0,55.166666666666664,246.29166666666666,175.08333333333334
38,2015-02-08,221.125,134.33333333333334,209.125,176.41666666666666,155.75,98.41666666666667,77.29166666666667,142.25
39,2015-02-09,245.16666666666666,52.958333333333336,33.166666666666664,29.125,192.95833333333334,148.95833333333334,61.5,78.75
40,2015-02-10,332.5,23.541666666666668,64.875,110.875,64.54166666666667,273.4166666666667,27.125,193.875
41,2015-02-11,269.9166666666667,27.333333333333332,234.16666666666666,176.04166666666666,65.08333333333333,336.2083333333333,41.791666666666664,85.875
42,2015-02-12,318.4166666666667,227.875,327.9166666666667,319.9583333333333,53.083333333333336,247.125,218.58333333333334,136.04166666666666
